country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
United Kingdom,1913,10.373,187.918,,0.0,,0.0,,,,,,,,,,,,,,,,,,1999.491,43577.92,,,,,,,,,,,,,,,,,,,,,,,,,374869588000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,45883117.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1914,-7.573,-151.412,,0.0,,0.0,,,,,,,,,,,,,,,,,,1848.079,40105.413,,,,,,,,,,,,,,,,,,,,,,,,,374424419000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46080527.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1915,-4.692,-86.705,,0.0,,0.0,,,,,,,,,,,,,,,,,,1761.373,38060.061,,,,,,,,,,,,,,,,,,,,,,,,,400331260000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46278785.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1916,1.254,22.087,,0.0,,0.0,,,,,,,,,,,,,,,,,,1783.46,38372.229,,,,,,,,,,,,,,,,,,,,,,,,,404764828000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46477896.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1917,-3.072,-54.786,,0.0,,0.0,,,,,,,,,,,,,,,,,,1728.674,37034.132,,,,,,,,,,,,,,,,,,,,,,,,,403910310000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46677862.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1918,-8.35,-144.347,,0.0,,0.0,,,,,,,,,,,,,,,,,,1584.327,33801.039,,,,,,,,,,,,,,,,,,,,,,,,,401942250000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46872154.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1919,0.887,14.049,,0.0,,0.0,,,,,,,,,,,,,,,,,,1598.377,34001.901,,,,,,,,,,,,,,,,,,,,,,,,,353891070000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47008451.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1920,-0.108,-1.718,,0.0,,0.0,,,,,,,,,,,,,,,,,,1596.658,33908.949,,,,,,,,,,,,,,,,,,,,,,,,,328542957000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47086632.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1921,-28.877,-461.063,,0.0,,0.0,,,,,,,,,,,,,,,,,,1135.595,24106.939,,,,,,,,,,,,,,,,,,,,,,,,,299337024000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47106576.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1922,52.898,600.706,,0.0,,0.0,,,,,,,,,,,,,,,,,,1736.301,36889.081,,,,,,,,,,,,,,,,,,,,,,,,,327953452000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47068160.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1923,10.574,183.598,,0.0,,0.0,,,,,,,,,,,,,,,,,,1919.899,40873.911,,,,,,,,,,,,,,,,,,,,,,,,,338349852000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46971263.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1924,-3.314,-63.625,,0.0,,0.0,,,,,,,,,,,,,,,,,,1856.274,39600.877,,,,,,,,,,,,,,,,,,,,,,,,,352313260000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46874566.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1925,-8.441,-156.691,,0.0,,0.0,,,,,,,,,,,,,,,,,,1699.583,36332.901,,,,,,,,,,,,,,,,,,,,,,,,,369438741000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46778068.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1926,-48.604,-826.068,,0.0,,0.0,,,,,,,,,,,,,,,,,,873.515,18712.121,,,,,,,,,,,,,,,,,,,,,,,,,355885376000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46681768.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1927,100.075,874.172,,0.0,,0.0,,,,,,,,,,,,,,,,,,1747.687,37515.553,,,,,,,,,,,,,,,,,,,,,,,,,384535608000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46585667.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1928,-5.486,-95.873,,0.0,,0.0,,,,,,,,,,,,,,,,,,1651.814,35530.71,,,,,,,,,,,,,,,,,,,,,,,,,389190542000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46489763.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1929,8.607,142.169,,0.0,,0.0,,,,,,,,,,,,,,,,,,1793.984,38613.763,,,,,,,,,,,,,,,,,,,,,,,,,400634784000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46459696.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1930,-5.439,-97.571,,0.0,,0.0,,,,,,,,,,,,,,,,,,1696.413,36485.405,,,,,,,,,,,,,,,,,,,,,,,,,397795818000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46495659.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1931,-10.015,-169.891,,0.0,,0.0,,,,,,,,,,,,,,,,,,1526.522,32759.489,,,,,,,,,,,,,,,,,,,,,,,,,377346060000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46597850.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1932,-4.881,-74.511,,0.0,,0.0,,,,,,,,,,,,,,,,,,1452.01,31048.111,,,,,,,,,,,,,,,,,,,,,,,,,380225010000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,46766464.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1933,-0.777,-11.283,,0.0,,0.0,,,,,,,,,,,,,,,,,,1440.727,30652.661,,,,,,,,,,,,,,,,,,,,,,,,,391279720000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47001700.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1934,6.574,94.709,,0.0,,0.0,,,,,,,,,,,,,,,,,,1535.436,32504.173,,,,,,,,,,,,,,,,,,,,,,,,,417147374000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47238120.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1935,0.688,10.557,,0.0,,0.0,,,,,,,,,,,,,,,,,,1545.993,32563.87,,,,,,,,,,,,,,,,,,,,,,,,,433247792000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47475729.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1936,2.788,43.099,,0.0,,0.0,,,,,,,,,,,,,,,,,,1589.093,33304.165,,,,,,,,,,,,,,,,,,,,,,,,,452919220000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47714534.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1937,5.235,83.193,,0.0,,0.0,,,,,,,,,,,,,,,,,,1672.286,34872.311,,,,,,,,,,,,,,,,,,,,,,,,,468681279000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,47954539.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1938,-5.574,-93.216,,0.0,,0.0,,,,,,,,,,,,,,,,,,1579.069,32763.662,,,,,,,,,,,,,,,,,,,,,,,,,474370072000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,48195752.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1939,1.914,30.221,,0.0,,0.047,,,,,,,,,,,,,,,,,,1609.29,33231.314,,,,,,,,,,,,,,,,,,,,,,,,,479046162000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.961,,,,,,,,,,,48426919.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1940,-3.043,-48.967,,0.0,325.0,0.151,,,,,,,,,,,,,,,,,,1560.323,32073.777,,,,,,,,,,,,,,,,,,,,,,,,,527013728000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198,4.064,,,,,,,,,,,48647946.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1941,-8.005,-124.902,,0.0,82.353,0.163,,,,,,,,,,,,,,,,,,1435.421,29379.004,,,,,,,,,,,,,,,,,,,,,,,,,575024016000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,7.379,,,,,,,,,,,48858739.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1942,-0.675,-9.688,,0.0,167.742,0.605,,,,,,,,,,,,,,,,,,1425.733,29061.482,,,,,,,,,,,,,,,,,,,,,,,,,589318400000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965,19.676,,,,,,,,,,,49059203.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1943,-2.927,-41.73,,0.0,38.554,0.372,,,,,,,,,,,,,,,,,,1384.003,28102.022,,,,,,,,,,,,,,,,,,,,,,,,,602251416000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.337,27.157,,,,,,,,,,,49249240.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1944,-3.11,-43.038,,0.0,-16.522,-0.221,,,,,,,,,,,,,,,,,,1340.966,27123.083,,,,,,,,,,,,,,,,,,,,,,,,,578535848000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116,22.583,,,,,,,,,,,49440013.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1945,-5.178,-69.438,,0.0,-23.958,-0.267,,,,,,,,,,,,,,,,,,1271.528,25619.351,,,,,,,,,,,,,,,,,,,,,,,,,553149954000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849,17.106,,,,,,,,,,,49631526.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1946,3.993,50.767,,0.0,-23.288,-0.198,,,,,,,,,,,,,,,,,,1322.295,26539.434,,,,,,,,,,,,,,,,,,,,,,,,,529131967000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,13.072,,,,,,,,,,,49823780.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1947,3.884,51.356,,0.0,-16.071,-0.105,,,,,,,,,,,,,,,,,,1373.651,27463.807,,,,,,,,,,,,,,,,,,,,,,,,,521286513000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547,10.929,,,,,,,,,,,50016779.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1948,6.067,83.343,,0.0,-6.383,-0.035,,,,,,,,,,,,,,,,,,1456.995,29017.714,,,,,,,,,,,,,,,,,,,,,,,,,537800542000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512,10.191,,,,,,,,,,,50210526.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1949,2.727,39.731,,0.0,4.545,0.023,,,,,,,,,,,,,,,,,,1496.725,29690.891,,,,,,,,,,,,,,,,,,,,,,,,,557859456000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535,10.613,,,,,,,,,,,50410257.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1950,0.534,7.99,,0.011,0.0,0.0,,,,,,,,,,,,,,,,,,1504.715,29728.046,,,,,,,,,,,,,,,,,,,,,,,,,554454747000.0,,,,,,,,0.011,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535,10.569,,,,,,,,,,,50616020.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1951,3.045,45.824,-100.0,-0.011,-2.174,-0.012,,,,,,,,,,,,,,,,,,1550.54,30641.91,,,,,,,,,,,,,,,,,,,,,,,,,570992660000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.523,10.343,,,,,,,,,,,50601924.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1952,1.614,25.031,,0.0,24.444,0.128,,,,,,,,,,,,,,,,,,1575.571,31106.242,,,,,,,,,,,,,,,,,,,,,,,,,570010290000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651,12.858,,,,,,,,,,,50651272.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1953,-1.008,-15.884,,0.097,-1.786,-0.012,,,,,,,,,,,,,,,,,,1559.687,30732.148,,,,,,,,,,,,,,,,,,,,,,,,,592393437000.0,,,,,,,,0.097,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,12.604,,,,,,,,,,,50750980.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1954,-0.052,-0.815,-100.0,-0.097,7.273,0.047,,,,,,,,,,,,,,,,,,1558.872,30631.636,,,,,,,,,,,,,,,,,,,,,,,,,616540925000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686,13.483,,,,,,,,,,,50890912.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1955,-1.1,-17.144,,0.323,-8.475,-0.058,,,,,,,,,,,,,,,,,,1541.728,30192.128,,,,,,,,,,,,,,,,,,,,,,,,,638913786000.0,,,,,,,,0.323,6.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628,12.299,,,,,,,,,,,51063908.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1956,0.172,2.65,-46.667,-0.151,22.222,0.14,,,,,,,,,,,,,,,,,,1544.378,30124.859,,,,,,,,,,,,,,,,,,,,,,,,,646914576000.0,,,,,,,,0.172,3.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768,14.973,,,,,,,,,,,51265888.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1957,0.731,11.283,81.25,0.14,24.242,0.186,,,,,,,,,,,,,,,,,,1555.661,30209.527,,,,,,,,,,,,,,,,,,,,,,,,,657223970000.0,,,,,,,,0.312,6.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954,18.519,,,,,,,,,,,51495704.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1958,-3.491,-54.307,65.517,0.205,-2.439,-0.023,,,,,,,,,,,,,,,,,,1501.354,29009.049,,,,,,,,,,,,,,,,,,,,,,,,,655877096000.0,,,,,,,,0.517,9.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,17.977,,,,,,,,,,,51754668.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1959,-4.502,-67.59,29.167,0.151,3.75,0.035,,,,,,,,,,,,,,,,,,1433.764,27548.197,,,,,,,,,,,,,,,,,,,,,,,,,682390104000.0,,,,,,,,0.668,12.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965,18.547,,,,,,,,,,,52045664.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1960,-6.066,-86.965,27.419,0.183,3.614,0.035,,,,,,,,,,,,,,,,,,1346.799,25716.701,,,,,,,,,,,,,,,,,,,,,,,,,721686160000.0,,,,,,,,0.851,16.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.098,,,,,,,,,,,52370592.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1961,-1.519,-20.464,3.797,0.032,23.256,0.233,,,,,,,,,,,,,,,,,,1326.334,25154.386,,,,,,,,,,,,,,,,,,,,,,,,,745529226000.0,,,,,,,,0.883,16.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.233,23.38,,,,,,,,,,,52727760.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1962,3.553,47.118,45.122,0.399,4.717,0.058,,,,,,,,,,,,,,,,,,1373.453,25860.82,,,,,,,,,,,,,,,,,,,,,,,,,753069252000.0,,,,,,,,1.282,24.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.291,24.307,,,,,,,,,,,53109400.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1963,-0.831,-11.42,33.613,0.431,10.811,0.14,,,,,,,,,,,,,,,,,,1362.033,25458.207,,,,,,,,,,,,,,,,,,,,,,,,,782013375000.0,,,,,,,,1.713,32.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,26.738,,,,,,,,,,,53500724.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1964,-1.111,-15.138,11.95,0.205,3.252,0.047,,,,,,,,,,,,,,,,,,1346.895,24996.769,,,,,,,,,,,,,,,,,,,,,,,,,823416741000.0,,,,,,,,1.918,35.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.477,27.412,,,,,,,,,,,53882752.0,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,1965,-3.165,-42.627,6.18,0.119,-33.858,-0.5,,,,,,,,,,,,,58.99,,1365.327,,25171.583,1304.268,24045.857,,,,,,4.612,15.135,,,0.0,4.612,0.0,0.0,,,2.739,42670.676,,97.63,,2259.643,41659.428,,,844870750000.0,,,0.371,,8.595,,158.452,2.036,37.539,,,0.554,,12.811,85.028,236.19,,19.747,364.061,,2.37,,54.853,1011.282,,,,,1.816,,42.042,279.033,775.093,,,38.268,,885.72,,16329.393,0.977,18.011,,0.0,,0.0,,0.0,,,0.0,,54240856.0,2314.494,85.028,,,0.554,,12.811,236.19,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0
United Kingdom,1966,-6.882,-89.766,-2.646,-0.054,-7.143,-0.07,0.475,10.985,,,,,,,,,,-4.827,55.878,-65.907,1299.42,,23812.496,1214.502,22256.322,,,,,,4.536,20.217,,,0.0,4.536,0.0,0.0,,,2.701,42615.495,-0.129,97.043,-2.92,2256.723,41355.499,,,861009751000.0,,-2.436,0.361,-0.209,8.385,,153.663,1.982,36.326,,-1.648,0.542,-0.211,12.6,83.124,230.901,,24.753,453.61,25.351,2.957,13.906,68.758,1260.03,,,,33.578,2.415,14.117,56.158,370.486,1029.129,,7.135,40.805,63.196,948.916,,17389.34,0.907,16.624,,0.0,,0.0,0.0,0.0,,,0.0,,54568868.0,2325.479,83.124,,-1.648,0.542,-0.211,12.6,230.901,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
United Kingdom,1967,-1.404,-17.048,253.261,5.02,14.103,0.128,0.02,0.469,,,,,,,,,,-6.586,52.187,-85.585,1213.835,,22123.428,1197.454,21824.86,,,,,,4.885,23.277,,,0.0,4.885,0.0,0.0,,,2.642,42392.845,-0.399,96.637,-9.001,2247.722,40967.095,,,880333262000.0,,68.239,0.607,5.722,14.107,,257.119,7.003,127.63,,7.694,0.583,0.969,13.569,89.034,247.318,,28.162,513.282,13.772,3.363,9.469,78.228,1425.784,,,,15.136,2.78,8.5,64.658,424.248,1178.467,,7.468,43.844,70.863,1019.779,,18586.548,1.035,18.865,,0.0,,0.0,0.0,0.0,,,0.0,,54866528.0,2325.948,89.034,,7.694,0.583,0.969,13.569,247.318,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
United Kingdom,1968,-4.68,-56.039,238.308,16.688,-5.618,-0.058,3.579,83.245,,,,,,,,,,0.076,50.422,0.919,1214.753,,22033.325,1141.415,20703.086,,,,,,3.722,26.19,,,0.0,3.722,0.0,0.0,,,2.63,43698.154,3.487,96.551,78.384,2326.106,42191.114,,,916165902000.0,,125.804,1.322,17.747,31.855,,577.781,23.69,429.699,,-23.808,0.429,-3.231,10.339,67.51,187.528,,29.912,542.547,6.214,3.449,4.861,83.089,1507.075,,,,12.514,3.02,8.092,72.75,475.037,1319.547,,5.856,44.807,59.717,1079.496,,19580.008,0.977,17.719,,0.0,,0.0,0.0,0.0,,,0.0,,55132600.0,2409.193,67.51,,-23.808,0.429,-3.231,10.339,187.528,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
United Kingdom,1969,-8.244,-94.093,138.79,32.88,1.19,0.012,3.62,87.214,,,,,,,,,,-2.528,47.43,-30.703,1184.05,,21385.139,1047.322,18915.679,,,,,,3.256,29.125,,,0.0,3.256,0.0,0.0,,,2.676,45087.584,3.455,96.397,80.356,2406.462,43463.083,,,932854020000.0,,94.852,2.486,30.215,62.069,,1121.034,56.57,1021.718,,-12.52,0.362,-1.294,9.044,58.807,163.352,,32.381,584.833,8.254,3.603,6.858,89.947,1624.537,,,,11.207,3.241,8.153,80.903,526.026,1461.185,,7.489,46.48,80.844,1160.34,,20956.91,0.989,17.854,,0.0,,0.0,0.0,0.0,,,0.0,,55367948.0,2496.407,58.807,,-12.52,0.362,-1.294,9.044,163.352,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
United Kingdom,1970,-3.831,-40.128,93.558,52.926,83.529,0.826,2.094,52.269,,,,,,,,,,-5.683,43.817,-67.291,1116.759,,20095.207,1007.194,18123.663,,,,,,4.536,26.012,,,0.0,4.536,0.0,0.0,,,2.669,45861.399,2.384,96.671,57.361,2463.823,44334.526,,,954756384000.0,,90.556,4.641,56.208,118.277,,2128.304,109.496,1970.301,,39.312,0.494,3.556,12.6,81.622,226.727,,30.548,549.687,-5.661,3.329,-5.092,84.856,1526.909,,,,-10.688,2.835,-8.647,72.256,468.065,1300.182,,5.899,48.213,68.444,1228.784,,22111.015,1.814,32.647,,0.0,,0.0,0.0,0.0,,,0.0,,55573452.0,2548.676,81.622,,39.312,0.494,3.556,12.6,226.727,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
United Kingdom,1971,-0.031,-0.308,66.182,72.467,35.897,0.651,-1.847,-47.077,,,,,,,,,,-11.376,39.563,-127.046,989.713,,17753.18,1006.886,18061.217,,,,,,3.373,27.548,,,0.0,3.373,0.0,0.0,,,2.566,44872.918,-1.953,96.567,-48.113,2415.71,43332.254,,,975018080000.0,,61.239,7.623,72.432,190.709,,3420.877,181.963,3263.996,,-25.639,0.375,-3.231,9.369,60.504,168.066,,30.921,554.651,1.221,3.433,1.036,85.892,1540.699,,,,5.905,3.059,4.267,76.522,494.148,1372.633,,0.529,49.38,6.502,1235.286,,22158.197,2.466,44.226,,0.0,,0.0,0.0,0.0,,,0.0,,55748536.0,2501.599,60.504,,-25.639,0.375,-3.231,9.369,168.066,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
